1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,60,61,62,63,64,temperature,humidity
0.2391607589857263,0.239375011938189,0.5688696095942841,0.5682175676794436,0.5675628347098491,0.21930296533878219,0.21891808933582785,0.21936648139551418,0.5112889648327071,0.5111183739142462,0.5089390037062631,-0.5631569311423554,-0.5626034861343252,-0.5610659750972685,0.3690693122764393,0.3694743935309968,0.06903825620458873,0.06708298967047661,0.1398303253777349,0.13964405022462842,0.13963334725442467,0.2223263576210798,0.2222012990824252,0.22211382352365863,0.17219704418162435,0.17209273950696768,0.17200944117238706,0.17024522033635386,0.17074455689294246,0.17125693666791092,0.00849627636354145,0.008766852452832595,0.615228867640511,0.616139284233799,0.22093834115095007,0.21831498703248395,0.22064823158113991,0.46367230935453485,0.4669517232909002,0.46842372362587986,0.5097063846783838,0.5094703095399729,0.5108221314571892,0.17060920236227484,0.17119835254506982,0.17099497835184552,0.3327423167848702,0.3458488908412039,0.16074647440842119,0.3437877175982116,0.1803123801986075,0.17994416502227956,0.18017810703743012,0.1632816733499512,0.16360221074305542,0.16305377059133927,0.06607551917553474,0.06600148115530113,0.06602387236084453,0.13537136861908042,0.138276494954551,0.10761620734830955,0.47218538171571584
0.23258746870999178,0.23307164823410328,0.5732297780045931,0.5725416648092366,0.5724215003916224,0.2146782594859856,0.21416251837498326,0.2146123734363826,0.5054968526592204,0.5074101542367985,0.507368553301087,-0.5619451728664581,-0.562439747199027,-0.5612952359848756,0.3506107849092257,0.3500336927223712,0.05971509674731092,0.05774845188065436,0.13745372837656822,0.13739776523441985,0.13740117225190446,0.2228304490818683,0.22274421380079432,0.22266152221113789,0.17271328769291036,0.17274693152790183,0.1727049426016684,0.17162440449970015,0.1716657670344204,0.17166803533656835,0.007271353084135193,0.0077652980924942895,0.6100981618504465,0.6114943506127699,0.22362775272859436,0.21973984061417035,0.2224549122243,0.4639400587788736,0.4656947920611389,0.465814401232191,0.5095333421039844,0.5099880458593535,0.5070858700633684,0.1668987063660922,0.1669938787641366,0.16754733024940888,0.3179892055845487,0.3159235668789812,-3.7611648183186572,0.42514679729183896,0.17942940529042956,0.17942488489290462,0.179575591566268,0.16080343918211049,0.16131199653216782,0.16115275358338108,0.06626098376432965,0.06617161385880985,0.06621381158029431,0.13281719185268273,0.13494671628689786,0.1721855675189458,0.5102648837660636
0.2359505474557167,0.2358604091456076,0.5702570808879815,0.5703095645971712,0.569756557288317,0.21712983511008013,0.21653664973940928,0.21667524016243636,0.5088389390760261,0.5085666159667139,0.5092656573905396,-0.5676109615618691,-0.5676466453415098,-0.5687625906097852,0.3574947695214959,0.35737870619946116,0.06200682309435149,0.06312923032611979,0.13798666224955697,0.1383337173136734,0.13809242644623346,0.22234348694256292,0.2221792890262751,0.22228008919664347,0.1721244069036544,0.1723302735145688,0.1721145449331553,0.17060219734763096,0.17076547085291113,0.17070946870722908,0.008580978505202475,0.008539226461846584,0.6099179511098859,0.6133544498889256,0.22058172154141453,0.21784977458546656,0.22117574610476928,0.46014904192955985,0.4657247096225112,0.46500755309380637,0.5087878367663321,0.5083898163517006,0.5090149888622699,0.16744986356971686,0.1686546440169344,0.16846549694641724,0.31933293188813083,0.33071052053591005,-0.39859194471073406,-0.6785334508871513,0.17946650507648745,0.17909600747763385,0.17918587416705634,0.16247245402983987,0.16236679550626734,0.1625839374905131,0.06616073263525131,0.06608654750705549,0.0661188419705694,0.13387359357476214,0.1370504980159163,0.13576189805266567,0.50993369172405
0.23228173427856258,0.23330086145970655,0.5716349834141363,0.570643902004114,0.5706448716560852,0.2160621121653421,0.2155656989175464,0.21574992994826625,0.5073312309180685,0.5080638065189245,0.5077077705886046,-0.5650891943390564,-0.5653870480343947,-0.5641446213022756,0.37025038806776006,0.359871967654986,0.060209901299513174,0.059057643716534075,0.13762657179483473,0.13765695196405944,0.13781880499431168,0.22234348694256292,0.22231379492497017,0.22235099661600455,0.17241625310978345,0.1724717555190962,0.17238054827830956,0.17105662212243214,0.17104531955534927,0.17096329476172703,0.0073756018738718055,0.007654736896872465,0.6051052642737503,0.6159267014593813,0.2196595077740803,0.21689912306330034,0.21861741386570785,0.46199572545919027,0.46383163656146437,0.46320586870452096,0.5092962974815194,0.5080000331730365,0.5065067791532009,0.16811653728314224,0.16794791126249928,0.1680060366821918,0.31123712029974615,0.3354491544036897,0.45474012332048325,-0.7246505222380508,0.17870843278137097,0.17917019035325882,0.17902751281118617,0.1618872150572595,0.16164433045551416,0.16161535848265593,0.06607551917553474,0.06605152018574488,0.06599388195777349,0.1320140371187728,0.13428656408917125,0.15562927886932448,0.5096026321323632
0.23419257447499695,0.23473344411972602,0.5876307731564175,0.5856094811720277,0.5852240526238704,0.20943385561036065,0.2088901510089536,0.20929053276957374,0.5120553831463358,0.5118977285583196,0.512105031723098,-0.5446858049908408,-0.5446249510385825,-0.5456399925168632,0.3405547681716948,0.34393530997304556,0.05065236073856088,0.05176544519068399,0.1381883129042016,0.13853530699228206,0.13852446031768897,0.22609725539328915,0.22602615772895351,0.22604062750621057,0.17381062942795547,0.17374898755996765,0.173788419641687,0.17393431424119513,0.1744513073216786,0.17410874704491727,0.008613556251995197,0.008669298456695732,0.6056352958636331,0.6066793507722075,0.2232257038694363,0.22206815025238336,0.22243000810515873,0.47462247331168234,0.47228964608312196,0.4716104380794408,0.5157688008979251,0.5134830622029978,0.515574466472531,0.16355023760160545,0.16439685331873236,0.1638068186315471,0.28755742896650216,0.2978146277179883,-1.3974593407537532,-0.26356136587612844,0.17949000160765738,0.17882029445656092,0.17899287126458963,0.16091181676962538,0.16075569844308782,0.16079134350582247,0.06752414799071675,0.06752266768079099,0.06746841010876517,0.13457544951340408,0.13115265475490956,0.23344400108543006,0.5211919694969547
0.2321097586608832,0.2317918743911524,0.5721931615207961,0.5716341775618206,0.5711256439483187,0.21530005108321537,0.21469601931043694,0.21507346022107074,0.5060496789838046,0.5064422460498035,0.5063634650417742,-0.5625019266688975,-0.5634221808108162,-0.5645376399667442,0.3524667611527298,0.35326819407008087,0.057931196124899255,0.05893981645130471,0.13758336094026818,0.1370377836654762,0.13727156209046787,0.22252946243295088,0.22237004284624265,0.22235099661600455,0.17270161384466517,0.17257429752237755,0.17268547894226688,0.17125947256895174,0.1716996277315126,0.171725768321513,0.006997700011076291,0.0070694129200512944,0.6071511862106981,0.6050530925479111,0.22130858953537244,0.21841387277001428,0.22261112897164095,0.4650126314728424,0.46368283605884936,0.46801773249212597,0.5076903201643194,0.507891036053167,0.5100132989589389,0.1673403871388599,0.17003369931678722,0.1667652301277782,0.30681007181408615,0.31862508236327713,0.5276730096102935,0.8982714583542507,0.1785835301683094,0.17898102402041507,0.17855242874357585,0.1606878364220947,0.1611602788715095,0.16134068682371144,0.06611060707071215,0.06599647725225674,0.06605386276391556,0.1324698816974783,0.13562137732413476,0.17052993865398344,0.5122515724420008
0.23619895668125304,0.23461883750692406,0.5703655269201326,0.5693415781999274,0.5696451200020377,0.21725126242536405,0.21669743084324466,0.21712273481968475,0.5080096995891497,0.5080386660465354,0.5088384948803315,-0.568298716259,-0.5686945745274185,-0.5692866154957439,0.36100425187284835,0.36613881401617276,0.06060053647230413,0.06278884044879125,0.13863482506805697,0.13843451215297772,0.13827964112386407,0.2222994401158921,0.2222012990824252,0.22217006044246237,0.17212310980940498,0.17213427550829682,0.17194066957583498,0.17032079207133172,0.1708780078755998,0.17057708100037325,0.00871128949237336,0.008695312855665657,0.6099497530052792,0.6113455426706773,0.22160387965791783,0.21918922684837672,0.22067992773277417,0.46408889595887376,0.46472483322927793,0.4664877620133685,0.505247575329818,0.508907552671081,0.5086609026002247,0.16810143708578268,0.16824399031371523,0.1667803067566289,0.33231856907087726,0.3264715572150229,-0.458040918434649,-0.7451120453309802,0.1787826323534868,0.17848152599120679,0.1787639896174336,0.1624580036848381,0.16213560669002627,0.16249719907189897,0.06620584564333655,0.06609155141009988,0.06608885156749841,0.13569697188958438,0.13482339115105882,0.13576189805266567,0.5082780957523808
0.23153650660195288,0.23393119783011496,0.5744226843582547,0.5732230762862438,0.5729309279860416,0.21426582532890048,0.21383051583589469,0.21442312920049011,0.5065019914311921,0.5065302377031667,0.5066021735033607,-0.5624364262215515,-0.5610970879295816,-0.562539795089027,0.34821488830397546,0.345855795148248,0.05826974660798456,0.059227838655198345,0.1375545537038903,0.13734016818338893,0.13724275983237097,0.2229968482048471,0.22286404632872261,0.22273487471392528,0.17285985934309958,0.17277808352889873,0.17259854126360674,0.17126543875855524,0.17157215216598912,0.17176259798432247,0.007805628131535862,0.0079083772868284,0.6039179935124133,0.6113136552545151,0.22216265942827293,0.22013538356429144,0.22186853341906376,0.46431215172887375,0.4670414759750173,0.46576937886910935,0.5106711562918161,0.5111810904214042,0.5116416220703506,0.16700818279694915,0.16717160182169918,0.16563297530108967,0.29958963379276493,0.31793323083681074,1.1054630985564635,0.7374477549827705,0.17854890370132198,0.17890313200100888,0.17933804953246282,0.16123694953217008,0.16162265650399163,0.16131900221905796,0.06627602143369142,0.06626668801665299,0.06621880998080612,0.13130494555189756,0.13607115134895945,0.1771526196767184,0.5089403473860812
0.23293141994534985,0.23226940194449222,0.5871619035468231,0.5861762626809403,0.5857430319856851,0.20902770217647992,0.20855606040358143,0.20912533614376705,0.5106607531002249,0.5111058036780511,0.5099315283623342,-0.5421640377680281,-0.54210337143499,-0.5421683276473875,0.3359654450968488,0.33830862533692674,0.05082163598010354,0.049487451396253095,0.13811629481325718,0.13784414237991005,0.1379916185428937,0.22565923417250694,0.2255908477295404,0.22562985349060116,0.17382100618195123,0.17396315756682107,0.17376376567311175,0.1747556596766126,0.17490045950957764,0.17457658330222722,0.007720925989874836,0.008096981679359525,0.596391544936078,0.6017261721282724,0.22176515349407722,0.21767222973853714,0.22211531059964584,0.47162682975231607,0.4703969666741985,0.46872466257911,0.5135121360920586,0.5120388503647257,0.5129288855046085,0.16342415095365292,0.164180560576337,0.16367678270770972,0.29945024309737267,0.29051724137931,0.5485597675947687,-0.35250293004127203,0.1794133287164711,0.17881534893151924,0.17821467366425903,0.16035547848704884,0.16009825524690255,0.16022754378483084,0.06725848249865914,0.06724244911030604,0.0672084932821497,0.13127600303896378,0.13226983539721573,0.24172197984735405,0.5218542542432366
